TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,IP Address,TransactionDuration,AccountBalance,PreviousTransactionDate
TX001406,AC00006,611.15,8/11/2023 17:12,Debit,Detroit,51.250.46.149,121,892.83,11/4/2024 8:09
TX001407,AC00104,275.2,8/24/2023 17:13,Debit,New York,59.12.96.11,81,1230.12,11/4/2024 8:09
TX001408,AC00311,427.79,2/21/2023 17:42,Debit,San Jose,203.99.96.114,189,1479.67,11/4/2024 8:08
TX001409,AC00144,469.13,12/4/2023 17:53,Credit,San Antonio,63.191.171.41,139,1265.28,11/4/2024 8:07
TX001410,AC00157,102.81,12/4/2023 16:23,Debit,Seattle,21.28.32.1,47,3228.87,11/4/2024 8:08
TX001411,AC00171,22.61,12/21/2023 17:56,Debit,Seattle,76.136.92.235,145,1111.67,11/4/2024 8:06
TX001412,AC00374,68.28,6/8/2023 18:54,Debit,Boston,148.112.151.27,293,3213.16,11/4/2024 8:08
TX001413,AC00219,33.65,9/18/2023 17:18,Credit,New York,49.31.186.82,146,12719.93,11/4/2024 8:07
TX001414,AC00405,362.68,1/16/2023 18:02,Credit,Miami,172.111.76.65,137,2040.77,11/4/2024 8:06
TX001415,AC00075,73.23,6/23/2023 16:41,Debit,San Francisco,66.226.179.193,172,1309.85,11/4/2024 8:12
TX001416,AC00136,654.49,11/20/2023 16:31,Credit,Austin,167.104.180.235,104,164.61,11/4/2024 8:08
TX001417,AC00056,18.56,4/24/2023 17:04,Credit,Memphis,41.82.55.163,161,4230.37,11/4/2024 8:07
TX001418,AC00368,389.05,1/6/2023 17:35,Debit,Dallas,7.105.184.86,41,761,11/4/2024 8:11
TX001419,AC00261,7.38,3/15/2023 16:47,Debit,Houston,156.96.135.18,105,2923.83,11/4/2024 8:10
TX001420,AC00090,109.48,6/26/2023 17:38,Debit,Baltimore,17.36.132.202,93,7372.47,11/4/2024 8:07
TX001421,AC00297,66.91,1/30/2023 18:47,Debit,Seattle,51.196.87.214,85,871.1,11/4/2024 8:10
TX001422,AC00144,335.48,3/2/2023 16:06,Debit,Oklahoma City,107.247.202.71,155,3023.16,11/4/2024 8:06
TX001423,AC00207,38.14,12/28/2023 16:51,Debit,Albuquerque,113.134.242.82,174,1119.21,11/4/2024 8:09
TX001424,AC00443,1076.98,12/20/2023 18:12,Debit,Detroit,49.31.186.82,173,11833.73,11/4/2024 8:09
TX001425,AC00179,360.02,2/9/2023 16:29,Debit,Dallas,49.31.186.82,68,6400.59,11/4/2024 8:08
TX001426,AC00175,567.71,2/6/2023 18:39,Debit,Memphis,6.204.110.7,80,13884.24,11/4/2024 8:10
TX001427,AC00386,218.19,5/23/2023 16:29,Debit,Austin,165.35.58.173,185,620.83,11/4/2024 8:10
TX001428,AC00067,209.99,9/7/2023 17:19,Debit,Denver,125.89.163.224,40,1938.01,11/4/2024 8:11
TX001429,AC00369,11.02,11/13/2023 16:32,Debit,Tucson,203.174.215.229,280,964.79,11/4/2024 8:06
TX001430,AC00257,83.43,5/30/2023 16:28,Debit,New York,23.255.214.209,109,1870.16,11/4/2024 8:11
TX001431,AC00059,344.97,3/20/2023 17:30,Debit,Austin,214.67.148.245,106,5577.94,11/4/2024 8:09
TX001432,AC00341,172.29,1/30/2023 17:22,Debit,El Paso,72.128.135.172,283,8700.8,11/4/2024 8:08
TX001433,AC00357,195.54,7/17/2023 16:05,Debit,Omaha,161.195.172.148,255,2794.66,11/4/2024 8:09
TX001434,AC00455,101.23,8/4/2023 18:34,Debit,Colorado Springs,171.150.178.172,87,6169.71,11/4/2024 8:06
TX001435,AC00346,180.46,3/13/2023 16:26,Debit,Fresno,147.114.91.132,34,831.75,11/4/2024 8:11
TX001436,AC00118,692.55,3/7/2023 16:51,Debit,Charlotte,180.224.54.115,109,2451.56,11/4/2024 8:12
TX001437,AC00275,147.31,6/12/2023 17:10,Credit,Mesa,100.4.40.132,92,13625.52,11/4/2024 8:07
TX001438,AC00028,107.48,2/7/2023 17:38,Debit,Los Angeles,120.32.147.210,103,1379.39,11/4/2024 8:12
TX001439,AC00179,1831.02,9/15/2023 17:31,Credit,Columbus,141.121.30.32,83,11498.01,11/4/2024 8:10
TX001440,AC00090,81.51,8/10/2023 16:10,Debit,Washington,192.95.36.246,97,865.49,11/4/2024 8:07
TX001441,AC00367,365.48,5/22/2023 17:59,Credit,Seattle,44.197.126.59,216,7147.4,11/4/2024 8:10
TX001442,AC00441,491.1,6/5/2023 16:08,Credit,Houston,175.210.47.87,125,7833.85,11/4/2024 8:07
TX001443,AC00266,452.8,11/24/2023 16:45,Debit,Los Angeles,211.45.75.44,151,4840.67,11/4/2024 8:07
TX001444,AC00072,645.04,12/22/2023 17:08,Debit,Memphis,10.191.172.154,78,7361.47,11/4/2024 8:07
TX001445,AC00245,169.28,3/27/2023 18:08,Debit,Philadelphia,218.238.171.184,114,5128.44,11/4/2024 8:11
TX001446,AC00119,88.42,10/18/2023 16:28,Debit,El Paso,37.143.57.20,91,12381.45,11/4/2024 8:09
TX001447,AC00061,155.53,3/24/2023 17:04,Debit,Baltimore,77.21.150.75,66,4008.05,11/4/2024 8:08
TX001448,AC00080,991.82,12/4/2023 16:16,Debit,Milwaukee,62.152.134.92,300,3493.13,11/4/2024 8:10
TX001449,AC00254,39.24,11/14/2023 18:33,Debit,Dallas,214.67.148.245,106,6462.41,11/4/2024 8:11
TX001450,AC00218,152.01,2/23/2023 16:41,Debit,Fort Worth,80.75.92.66,111,4625.12,11/4/2024 8:11
TX001451,AC00268,78.77,5/8/2023 18:36,Credit,Las Vegas,64.15.0.66,50,6470.57,11/4/2024 8:06
TX001452,AC00460,26.5,2/8/2023 16:42,Debit,Indianapolis,9.230.41.239,179,4854.83,11/4/2024 8:07
TX001453,AC00257,83.62,6/22/2023 17:18,Debit,Raleigh,202.21.120.44,146,12652.22,11/4/2024 8:12
TX001454,AC00398,142.78,5/9/2023 16:40,Debit,San Diego,80.75.92.66,150,11705.88,11/4/2024 8:12
TX001455,AC00162,55.99,11/13/2023 16:16,Debit,El Paso,215.97.143.157,95,932.61,11/4/2024 8:07
TX001456,AC00015,774.48,3/6/2023 16:12,Debit,Louisville,76.136.92.235,31,11613.58,11/4/2024 8:08
TX001457,AC00462,105.37,5/11/2023 18:31,Debit,Sacramento,164.75.163.220,160,1068.55,11/4/2024 8:09
TX001458,AC00218,118.83,6/26/2023 16:10,Debit,Virginia Beach,190.251.45.32,295,1616.3,11/4/2024 8:08
TX001459,AC00217,46.22,11/13/2023 16:41,Debit,San Jose,49.31.186.82,217,471.28,11/4/2024 8:08
TX001460,AC00460,659.71,5/5/2023 16:10,Credit,San Jose,150.83.4.238,148,106.86,11/4/2024 8:09
TX001461,AC00068,377.97,11/17/2023 16:50,Debit,Miami,138.87.180.254,160,2457.1,11/4/2024 8:11
TX001462,AC00214,114.1,5/22/2023 17:45,Debit,Boston,65.149.11.248,148,5882.12,11/4/2024 8:11
TX001463,AC00266,11.3,12/1/2023 16:33,Credit,Louisville,10.191.172.154,41,1938.99,11/4/2024 8:09
TX001464,AC00193,95.5,5/22/2023 16:24,Debit,Omaha,177.116.108.246,17,4079.09,11/4/2024 8:08
TX001465,AC00132,130.93,2/8/2023 16:52,Credit,Houston,193.221.15.59,149,860.12,11/4/2024 8:11
TX001466,AC00241,272.97,4/17/2023 18:42,Debit,Boston,66.226.179.193,174,7811.31,11/4/2024 8:10
TX001467,AC00015,73.35,3/13/2023 16:33,Debit,San Francisco,9.230.41.239,47,1181.84,11/4/2024 8:09
TX001468,AC00352,29.94,10/13/2023 16:22,Debit,San Francisco,3.77.114.6,243,10915.54,11/4/2024 8:12
TX001469,AC00396,307.24,11/2/2023 16:05,Debit,San Jose,17.87.7.140,136,1670.72,11/4/2024 8:09
TX001470,AC00174,50.52,10/16/2023 16:29,Debit,Boston,151.247.130.190,140,1121.19,11/4/2024 8:09
TX001471,AC00024,820.46,4/3/2023 16:22,Credit,Fort Worth,89.21.156.229,243,5621.86,11/4/2024 8:10
TX001472,AC00250,153.07,4/3/2023 18:37,Debit,Detroit,92.214.76.157,116,8873.43,11/4/2024 8:12
TX001473,AC00373,52.94,6/12/2023 17:36,Debit,Tucson,98.255.160.110,146,6990.92,11/4/2024 8:11
TX001474,AC00030,384.41,4/17/2023 16:53,Debit,Jacksonville,168.55.199.214,65,7831.56,11/4/2024 8:10
TX001475,AC00422,235.42,7/10/2023 18:34,Debit,Phoenix,105.87.212.115,175,6173.23,11/4/2024 8:11
TX001476,AC00229,114.23,6/7/2023 17:35,Debit,Dallas,106.244.1.47,64,9523.72,11/4/2024 8:06
TX001477,AC00002,12.62,5/5/2023 16:35,Debit,El Paso,93.160.83.196,61,6420.47,11/4/2024 8:09
TX001478,AC00227,997.37,12/22/2023 18:24,Debit,Fort Worth,32.71.250.58,145,1146.09,11/4/2024 8:07
TX001479,AC00393,373.52,9/25/2023 16:23,Debit,Colorado Springs,219.31.152.129,235,6430.41,11/4/2024 8:11
TX001480,AC00042,336.05,4/24/2023 17:18,Debit,San Antonio,89.237.88.251,164,1635.05,11/4/2024 8:12
TX001481,AC00111,366.93,12/11/2023 18:43,Debit,Houston,45.182.28.148,33,6697.79,11/4/2024 8:11
TX001482,AC00178,112.27,10/19/2023 17:34,Debit,Seattle,199.6.127.153,102,7369.89,11/4/2024 8:11
TX001483,AC00218,494.96,3/31/2023 16:34,Debit,Sacramento,45.182.28.148,132,6903.68,11/4/2024 8:08
TX001484,AC00198,561.58,6/23/2023 17:38,Debit,Sacramento,170.154.69.105,23,11748.86,11/4/2024 8:06
TX001485,AC00060,440.94,9/13/2023 18:38,Debit,San Antonio,189.20.224.220,148,7303.23,11/4/2024 8:11
TX001486,AC00397,71.9,2/20/2023 16:28,Debit,Los Angeles,136.172.149.77,51,10619.35,11/4/2024 8:12
TX001487,AC00338,256.66,7/17/2023 17:08,Credit,Raleigh,101.223.82.253,137,1794.5,11/4/2024 8:06
TX001488,AC00101,166.55,7/13/2023 17:51,Credit,Houston,148.25.159.90,99,12970.21,11/4/2024 8:09
TX001489,AC00384,276.26,2/13/2023 17:04,Debit,Louisville,97.106.5.76,143,120.89,11/4/2024 8:11
TX001490,AC00368,35.46,7/18/2023 16:38,Debit,Indianapolis,83.80.89.29,164,5692.31,11/4/2024 8:10
TX001491,AC00233,38.14,4/7/2023 16:16,Debit,Portland,160.212.125.105,165,9879.87,11/4/2024 8:07
TX001492,AC00375,506.26,12/18/2023 18:26,Credit,Baltimore,200.136.146.93,86,6266.65,11/4/2024 8:11
TX001493,AC00277,736.32,4/12/2023 17:06,Debit,Indianapolis,64.15.0.66,28,14268.95,11/4/2024 8:10
TX001494,AC00202,389.43,11/27/2023 18:01,Credit,Austin,10.144.131.89,151,6449.83,11/4/2024 8:10
TX001495,AC00142,25.58,11/16/2023 16:33,Debit,Omaha,194.29.57.163,166,6741.41,11/4/2024 8:06
TX001496,AC00178,446.1,9/19/2023 17:45,Debit,Seattle,78.69.172.205,243,1008.44,11/4/2024 8:08
TX001497,AC00130,147.74,9/5/2023 16:52,Debit,Raleigh,12.246.170.239,15,1711.78,11/4/2024 8:12
TX001498,AC00018,1228.81,2/20/2023 16:36,Debit,San Francisco,63.191.171.41,254,1821,11/4/2024 8:09
TX001499,AC00293,46.23,5/29/2023 17:45,Debit,Fresno,34.86.220.205,282,5107.75,11/4/2024 8:09
TX001500,AC00449,265.37,5/26/2023 17:56,Debit,Washington,173.252.44.183,77,5229.95,11/4/2024 8:09
TX001501,AC00496,342.57,2/3/2023 17:10,Debit,Boston,64.15.0.66,91,339.16,11/4/2024 8:09
TX001502,AC00370,417.26,2/27/2023 17:01,Credit,New York,17.36.132.202,45,10442.48,11/4/2024 8:11
TX001503,AC00341,33.63,11/3/2023 16:50,Debit,Columbus,141.241.241.128,76,4324.4,11/4/2024 8:10
TX001504,AC00400,64.58,12/4/2023 18:06,Debit,El Paso,21.190.11.223,173,6292.29,11/4/2024 8:11
TX001505,AC00301,23.23,4/20/2023 16:34,Credit,Miami,156.96.135.18,122,269.01,11/4/2024 8:09
TX001506,AC00249,160.52,8/7/2023 16:15,Credit,Jacksonville,98.255.160.110,112,5379.25,11/4/2024 8:07
TX001507,AC00239,278.88,9/29/2023 16:53,Debit,Kansas City,184.185.209.72,179,1334.09,11/4/2024 8:09
TX001508,AC00419,285.49,8/11/2023 18:42,Credit,Charlotte,41.82.55.163,109,6366.84,11/4/2024 8:12
TX001509,AC00435,71.87,1/16/2023 18:03,Debit,Nashville,110.247.153.70,258,1839.1,11/4/2024 8:12
TX001510,AC00012,308.8,12/26/2023 16:08,Debit,Baltimore,65.164.3.100,41,3966.54,11/4/2024 8:09
TX001511,AC00438,135.35,7/28/2023 18:42,Debit,Houston,218.54.207.160,82,9983.36,11/4/2024 8:07
TX001512,AC00345,288.43,5/8/2023 16:37,Debit,Phoenix,7.105.184.86,72,4577.09,11/4/2024 8:09
TX001513,AC00026,147.46,10/12/2023 16:58,Credit,Albuquerque,78.69.172.205,205,7458.03,11/4/2024 8:11
TX001514,AC00416,214.15,10/30/2023 17:07,Debit,Detroit,210.228.226.64,217,6397.29,11/4/2024 8:10
TX001515,AC00272,71.34,8/28/2023 16:00,Debit,Miami,188.225.207.71,144,6345.03,11/4/2024 8:09
TX001516,AC00468,170.36,3/27/2023 16:56,Debit,Indianapolis,133.63.96.21,118,6034.73,11/4/2024 8:09
TX001517,AC00040,965.66,12/18/2023 17:22,Debit,Raleigh,81.102.230.41,32,765.81,11/4/2024 8:08
TX001518,AC00302,736.53,5/10/2023 17:05,Debit,Philadelphia,219.193.239.152,120,9826.26,11/4/2024 8:09
TX001519,AC00271,213.42,7/27/2023 17:30,Debit,Columbus,133.67.250.163,17,3736.38,11/4/2024 8:11
TX001520,AC00495,94.09,9/12/2023 16:32,Debit,Miami,116.237.223.50,203,646.85,11/4/2024 8:10
TX001521,AC00246,91.23,5/15/2023 16:13,Debit,Boston,32.240.176.64,86,6385.12,11/4/2024 8:08
TX001522,AC00139,263.92,7/26/2023 17:56,Credit,San Diego,32.240.176.64,233,4161.71,11/4/2024 8:10
TX001523,AC00298,77.5,5/23/2023 16:44,Credit,Fort Worth,198.166.198.233,201,11079.77,11/4/2024 8:08
TX001524,AC00246,3.65,2/13/2023 17:48,Debit,Miami,21.28.32.1,146,10017.11,11/4/2024 8:11
TX001525,AC00323,43.88,11/13/2023 17:43,Credit,Seattle,139.23.212.102,251,1644.09,11/4/2024 8:08
TX001526,AC00310,591.98,4/28/2023 16:32,Debit,El Paso,7.146.35.122,132,387.65,11/4/2024 8:07
TX001527,AC00083,224.79,8/22/2023 16:34,Debit,Boston,3.11.254.2,129,528.38,11/4/2024 8:10
TX001528,AC00222,64.3,9/4/2023 17:36,Debit,Louisville,219.98.242.240,67,7530.3,11/4/2024 8:11
TX001529,AC00459,111.79,12/26/2023 17:40,Debit,Jacksonville,110.235.207.187,49,10887.59,11/4/2024 8:11
TX001530,AC00091,927.16,3/20/2023 16:48,Debit,San Francisco,84.237.126.96,153,7104.61,11/4/2024 8:10
TX001531,AC00122,613.7,2/22/2023 17:33,Credit,Fort Worth,86.83.61.143,37,7307.11,11/4/2024 8:10
TX001532,AC00432,26.07,3/16/2023 17:00,Debit,Baltimore,194.174.252.1,19,349.98,11/4/2024 8:10
TX001533,AC00218,170.45,1/5/2023 16:56,Debit,San Francisco,50.202.8.53,199,2284.41,11/4/2024 8:09
TX001534,AC00294,344.27,9/19/2023 17:23,Debit,San Antonio,214.125.131.88,123,1918.36,11/4/2024 8:09
TX001535,AC00407,872.72,4/24/2023 16:47,Debit,Washington,216.79.134.201,288,503.01,11/4/2024 8:10
TX001536,AC00480,292.95,2/16/2023 16:23,Debit,Memphis,221.169.49.152,56,1216.91,11/4/2024 8:11
TX001537,AC00367,28.44,8/31/2023 17:43,Debit,Fresno,200.164.13.160,243,1071.04,11/4/2024 8:09
TX001538,AC00324,209.02,3/3/2023 17:08,Debit,El Paso,97.4.209.133,74,187.9,11/4/2024 8:11
TX001539,AC00253,20.05,11/29/2023 17:43,Debit,Chicago,164.75.163.220,171,7145.67,11/4/2024 8:08
TX001540,AC00344,175.02,4/10/2023 16:23,Debit,Phoenix,105.6.30.244,71,1493.88,11/4/2024 8:09
TX001541,AC00153,89.5,8/21/2023 16:22,Credit,Louisville,166.79.195.157,134,8658.95,11/4/2024 8:09
TX001542,AC00016,69.96,10/16/2023 17:43,Debit,Baltimore,184.146.10.88,31,164.12,11/4/2024 8:08
TX001543,AC00291,146.51,1/25/2023 17:12,Debit,Albuquerque,219.98.242.240,68,7089.9,11/4/2024 8:10
TX001544,AC00362,376.78,8/14/2023 17:25,Credit,Nashville,81.248.235.147,88,841.65,11/4/2024 8:07
TX001545,AC00202,148.54,12/22/2023 16:25,Credit,Columbus,145.179.219.57,107,5677.05,11/4/2024 8:11
TX001546,AC00163,388.77,12/11/2023 16:57,Credit,Jacksonville,49.20.211.229,30,1658.49,11/4/2024 8:11
TX001547,AC00123,100.38,11/27/2023 17:51,Debit,Seattle,71.93.189.160,49,10171.68,11/4/2024 8:09
TX001548,AC00054,137.23,4/7/2023 16:50,Debit,Fresno,82.51.236.134,63,13847.99,11/4/2024 8:08
TX001549,AC00172,870.3,8/28/2023 17:56,Debit,San Jose,143.212.47.226,229,3688.98,11/4/2024 8:08
TX001550,AC00176,458.94,7/18/2023 18:06,Debit,Detroit,151.247.130.190,180,5619.95,11/4/2024 8:08
TX001551,AC00093,327.35,9/25/2023 18:48,Credit,Memphis,19.111.192.175,175,342.08,11/4/2024 8:11
TX001552,AC00310,757.15,1/17/2023 16:53,Debit,Raleigh,200.13.225.150,38,4702.86,11/4/2024 8:08
TX001553,AC00127,5.64,3/8/2023 16:57,Debit,Boston,77.208.193.198,47,12703.24,11/4/2024 8:11
TX001554,AC00286,47.23,8/3/2023 18:18,Credit,Memphis,188.225.207.71,160,6659.81,11/4/2024 8:11
TX001555,AC00497,239.41,11/1/2023 17:23,Credit,Baltimore,145.246.171.225,248,7860.65,11/4/2024 8:07
TX001556,AC00475,7.48,7/3/2023 16:46,Debit,San Antonio,27.93.195.98,29,1275.2,11/4/2024 8:12
TX001557,AC00470,170.97,5/1/2023 17:04,Debit,Nashville,187.52.200.18,292,1265.27,11/4/2024 8:07
TX001558,AC00245,262.43,6/13/2023 17:26,Credit,San Diego,172.184.35.29,274,12841.01,11/4/2024 8:07
TX001559,AC00480,659.15,1/31/2023 16:02,Debit,Boston,78.69.172.205,204,1241.59,11/4/2024 8:06
TX001560,AC00011,31.53,12/20/2023 17:15,Debit,Kansas City,37.143.57.20,283,874.93,11/4/2024 8:06
TX001561,AC00362,111.66,6/7/2023 18:18,Credit,Washington,62.251.170.72,140,5716.72,11/4/2024 8:07
TX001562,AC00015,250.01,11/6/2023 16:28,Debit,Kansas City,157.47.114.20,88,1541.48,11/4/2024 8:12
TX001563,AC00112,554.15,4/18/2023 17:17,Debit,Raleigh,151.247.130.190,108,14817.22,11/4/2024 8:12
TX001564,AC00057,598.66,1/10/2023 16:51,Credit,Charlotte,52.50.209.49,222,2587.11,11/4/2024 8:11
TX001565,AC00393,28.38,5/18/2023 16:24,Debit,Sacramento,149.84.108.18,98,173.7,11/4/2024 8:08
TX001566,AC00233,16.8,11/27/2023 17:01,Debit,San Diego,86.220.59.252,94,11847.07,11/4/2024 8:09
TX001567,AC00466,896.79,11/6/2023 16:35,Debit,Dallas,138.87.180.254,168,11146.74,11/4/2024 8:06
TX001568,AC00453,159,3/6/2023 18:04,Debit,Las Vegas,77.92.193.22,38,369.79,11/4/2024 8:08
TX001569,AC00203,56.31,9/27/2023 17:54,Credit,Houston,18.72.115.111,195,6396.08,11/4/2024 8:08
TX001570,AC00228,203.99,1/20/2023 16:34,Debit,Philadelphia,213.15.9.253,215,4840.31,11/4/2024 8:09
TX001571,AC00131,50.99,10/31/2023 16:45,Debit,Detroit,147.119.62.178,76,1334.6,11/4/2024 8:10
TX001572,AC00247,101.28,8/23/2023 18:19,Credit,Chicago,81.222.37.186,75,2774.35,11/4/2024 8:06
TX001573,AC00425,299.92,10/9/2023 18:41,Debit,Denver,201.113.165.203,122,1368,11/4/2024 8:08
TX001574,AC00123,77.54,2/1/2023 17:12,Debit,Phoenix,79.47.176.19,73,4536.38,11/4/2024 8:10
TX001575,AC00139,18.35,9/18/2023 16:40,Debit,Nashville,83.80.89.29,78,1293.39,11/4/2024 8:10
TX001576,AC00379,732.53,5/22/2023 16:54,Credit,San Jose,220.179.173.114,116,441.54,11/4/2024 8:12
TX001577,AC00059,65.11,9/7/2023 16:47,Debit,Nashville,223.32.70.156,150,8485.14,11/4/2024 8:08
TX001578,AC00233,67.07,6/5/2023 16:24,Credit,Los Angeles,89.237.88.251,56,999.62,11/4/2024 8:10
TX001579,AC00007,137.48,11/27/2023 17:34,Debit,Seattle,66.255.7.16,47,14273.42,11/4/2024 8:08
TX001580,AC00028,398.36,6/27/2023 16:52,Debit,Columbus,80.58.55.129,56,1863.7,11/4/2024 8:09
TX001581,AC00428,469.46,11/8/2023 18:24,Debit,New York,137.33.78.168,149,8640.56,11/4/2024 8:09
TX001582,AC00242,37.58,4/17/2023 18:22,Debit,Indianapolis,5.252.94.135,182,259.44,11/4/2024 8:12
TX001583,AC00447,160.24,8/8/2023 17:06,Debit,Washington,98.39.212.221,15,5526.97,11/4/2024 8:09
TX001584,AC00081,315.39,5/26/2023 16:52,Credit,New York,60.89.202.192,93,929.6,11/4/2024 8:08
TX001585,AC00358,434.17,1/5/2023 16:40,Debit,Atlanta,161.161.26.115,148,5335.44,11/4/2024 8:09
TX001586,AC00254,165.91,3/15/2023 17:40,Debit,Jacksonville,1.198.76.182,84,587.12,11/4/2024 8:09
TX001587,AC00241,211.36,9/14/2023 17:08,Debit,San Francisco,223.189.165.37,194,4760.34,11/4/2024 8:11
TX001588,AC00140,241.45,7/24/2023 16:02,Debit,Portland,133.63.96.21,158,1594.04,11/4/2024 8:08
TX001589,AC00132,23.24,4/13/2023 16:41,Debit,Indianapolis,184.185.209.72,129,13777.79,11/4/2024 8:10
TX001590,AC00035,70.88,12/4/2023 16:18,Credit,Omaha,169.67.220.37,176,1794.65,11/4/2024 8:06
TX001591,AC00172,1143.67,10/30/2023 16:18,Debit,Atlanta,184.4.253.143,111,7677.76,11/4/2024 8:10
TX001592,AC00016,314.52,3/20/2023 17:21,Debit,Memphis,146.69.70.214,229,7071.32,11/4/2024 8:06
TX001593,AC00382,181.81,5/29/2023 16:09,Credit,Austin,148.181.195.227,122,7525.73,11/4/2024 8:09
TX001594,AC00413,854.64,11/7/2023 18:57,Debit,Fort Worth,174.61.77.54,118,2989.25,11/4/2024 8:08
TX001595,AC00297,261.19,1/12/2023 17:12,Debit,Oklahoma City,88.55.149.101,52,7620.6,11/4/2024 8:09
TX001596,AC00207,220.68,10/9/2023 18:23,Credit,Raleigh,194.29.57.163,217,5549.2,11/4/2024 8:07
TX001597,AC00411,11.86,9/5/2023 16:43,Debit,Sacramento,148.112.151.27,129,6782.61,11/4/2024 8:08
TX001598,AC00105,122.65,8/17/2023 16:26,Debit,Columbus,119.199.76.61,41,1968.51,11/4/2024 8:06
TX001599,AC00002,395.16,7/24/2023 16:14,Debit,Milwaukee,165.38.56.205,17,5340.73,11/4/2024 8:11
TX001600,AC00410,704.69,7/18/2023 17:22,Debit,Las Vegas,50.202.8.53,150,3267.84,11/4/2024 8:10
TX001601,AC00492,369.89,10/18/2023 16:44,Debit,San Antonio,186.54.68.246,69,6941.47,11/4/2024 8:11
TX001602,AC00095,10.92,10/20/2023 17:48,Debit,Jacksonville,88.55.149.101,268,7567.2,11/4/2024 8:08
TX001603,AC00058,199.14,8/2/2023 17:32,Debit,Seattle,187.199.178.27,36,7001.25,11/4/2024 8:10
TX001604,AC00405,109.43,1/11/2023 18:07,Debit,Denver,33.212.169.157,140,1983.65,11/4/2024 8:09
TX001605,AC00258,304.15,11/28/2023 16:09,Debit,Atlanta,214.67.148.245,40,686.91,11/4/2024 8:10
TX001606,AC00257,620.54,3/27/2023 16:26,Credit,Omaha,161.168.126.136,98,213.36,11/4/2024 8:07
TX001607,AC00317,757.79,1/2/2023 16:30,Debit,Charlotte,49.174.157.140,117,1443.02,11/4/2024 8:08
TX001608,AC00409,122.81,10/24/2023 16:12,Debit,San Jose,136.162.111.135,12,8450.84,11/4/2024 8:09
TX001609,AC00337,96.25,7/27/2023 16:01,Debit,Houston,27.215.118.94,171,7996.7,11/4/2024 8:06
TX001610,AC00273,1431.33,1/17/2023 17:50,Debit,Charlotte,13.88.251.53,49,5567.98,11/4/2024 8:09
TX001611,AC00056,142.55,5/16/2023 16:45,Debit,Kansas City,112.56.160.202,97,1262.68,11/4/2024 8:07
TX001612,AC00259,35.94,5/8/2023 16:22,Credit,Fresno,149.84.108.18,141,1697.28,11/4/2024 8:09
TX001613,AC00102,24.86,2/13/2023 16:53,Debit,Jacksonville,52.50.209.49,292,2591.65,11/4/2024 8:12
TX001614,AC00165,103.08,11/14/2023 16:09,Debit,San Francisco,147.114.91.132,109,12002.16,11/4/2024 8:10
TX001615,AC00455,116.27,11/28/2023 18:04,Debit,Portland,200.164.13.160,94,8726.92,11/4/2024 8:11
TX001616,AC00030,363.84,10/19/2023 17:41,Debit,Columbus,26.240.219.199,118,5415.64,11/4/2024 8:09
TX001617,AC00114,34.74,4/28/2023 16:03,Credit,Portland,161.71.2.223,72,3736.57,11/4/2024 8:12
TX001618,AC00331,64.01,10/30/2023 18:14,Credit,Philadelphia,150.83.4.238,240,1225.69,11/4/2024 8:08
TX001619,AC00305,108.75,10/17/2023 16:09,Debit,Houston,119.163.214.161,23,14829.85,11/4/2024 8:10
TX001620,AC00015,50.9,4/24/2023 16:14,Credit,Jacksonville,131.41.45.13,150,1277.7,11/4/2024 8:06
TX001621,AC00270,206.84,9/13/2023 18:47,Debit,Philadelphia,79.227.202.117,154,454.66,11/4/2024 8:10
TX001622,AC00063,37.4,8/1/2023 17:54,Debit,Raleigh,195.226.203.234,84,1519.51,11/4/2024 8:12
TX001623,AC00087,154.21,1/2/2023 16:01,Debit,Miami,190.251.45.32,75,8045.77,11/4/2024 8:10
TX001624,AC00130,199.37,6/29/2023 17:39,Debit,Chicago,198.24.183.157,79,1331.3,11/4/2024 8:08
TX001625,AC00324,410.49,7/25/2023 16:47,Credit,Atlanta,70.130.169.235,134,1843.57,11/4/2024 8:10
TX001626,AC00220,1360.01,9/25/2023 16:51,Credit,Phoenix,5.252.94.135,218,6601.5,11/4/2024 8:11
TX001627,AC00257,18.23,3/22/2023 17:31,Debit,Nashville,193.217.248.188,28,8422.2,11/4/2024 8:11
TX001628,AC00141,398.7,8/28/2023 16:02,Debit,Albuquerque,198.39.35.23,276,7987.74,11/4/2024 8:09
TX001629,AC00422,122.14,2/20/2023 16:20,Debit,Omaha,57.141.198.111,155,327.68,11/4/2024 8:08
TX001630,AC00334,378.2,1/9/2023 17:12,Debit,Mesa,21.122.39.207,167,7372.81,11/4/2024 8:11
TX001631,AC00175,124.74,11/27/2023 16:33,Debit,Los Angeles,39.163.103.27,33,2987.97,11/4/2024 8:08
TX001632,AC00380,17.1,12/25/2023 16:56,Debit,Albuquerque,209.214.250.164,101,1619.54,11/4/2024 8:11
TX001633,AC00118,287.05,4/14/2023 16:00,Debit,Milwaukee,141.169.67.34,212,1204.65,11/4/2024 8:10
TX001634,AC00196,874.72,3/3/2023 16:21,Debit,San Francisco,200.164.13.160,173,4630.58,11/4/2024 8:08
TX001635,AC00358,1762.28,10/6/2023 16:05,Debit,Memphis,26.105.49.129,150,1380.34,11/4/2024 8:10
TX001636,AC00465,40.12,4/19/2023 17:03,Credit,Dallas,44.73.3.217,269,14304.38,11/4/2024 8:10
